-1.831500000000000000e+04,-1.582300000000000000e+04,-1.423800000000000000e+04,-1.287000000000000000e+04,-9.169500000000000000e+03
-2.147200000000000000e+04,-1.654200000000000000e+04,-1.440400000000000000e+04,-1.128300000000000000e+04,-9.955500000000000000e+03
-2.433900000000000000e+04,-1.774200000000000000e+04,-1.514800000000000000e+04,-1.209700000000000000e+04,-9.214500000000000000e+03
-2.383400000000000000e+04,-1.621700000000000000e+04,-1.500500000000000000e+04,-1.310200000000000000e+04,-1.002950000000000000e+04
-2.059900000000000000e+04,-1.862800000000000000e+04,-1.550800000000000000e+04,-1.458000000000000000e+04,-1.002450000000000000e+04
-2.062500000000000000e+04,-1.794900000000000000e+04,-1.448800000000000000e+04,-1.138800000000000000e+04,-8.228500000000000000e+03
-2.383600000000000000e+04,-1.663400000000000000e+04,-1.422900000000000000e+04,-1.183900000000000000e+04,-8.292500000000000000e+03
-1.997100000000000000e+04,-1.660100000000000000e+04,-1.412600000000000000e+04,-1.375400000000000000e+04,-1.024250000000000000e+04
-2.076300000000000000e+04,-1.749200000000000000e+04,-1.401000000000000000e+04,-1.328300000000000000e+04,-1.193750000000000000e+04
-2.427100000000000000e+04,-1.630400000000000000e+04,-1.573300000000000000e+04,-1.427700000000000000e+04,-1.080350000000000000e+04
